Entry Number,Detection Code,Date,Month,FY,City,County,State,LAT,LON,Common Name,Sci Name ,Host Plant Name,Male,Female (Unmated),Female (mated),Adult (unknown sex),Larvae,Stage,Fly Status,Priority,Eradication Code,Quarantine,Cluster,Trap,Location,Ratio Sterile:Wild,1 Fly Life Cycle,2 Fly Life Cycle,3 Fly Life Cycle,Notes
78,AM0P50055011,10/24/2024,,2025,Fremont,Alameda,CA,37.52,-121.95,Medfly,Ceratitis capitata,Orange,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
77,AM0P50055010,10/23/2024,,2025,Fremont,Alameda,CA,37.53,-121.97,Medfly,Ceratitis capitata,Apple,,1,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,,,,
76,AM0P50055009,10/23/2024,,2025,Fremont,Alameda,CA,37.52,-121.97,Medfly,Ceratitis capitata,Jujube,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,,,,
75,AM0P50055008,10/23/2024,,2025,Fremont,Alameda,CA,37.53,-121.96,Medfly,Ceratitis capitata,Calamondin,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,,,,
74,AM0P50055007,10/18/2024,,2025,Fremont,Alameda,CA,37.5,-121.93,Medfly,Ceratitis capitata,Apple,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,,,,
73,SJ0P06743198,10/17/2024,,2025,Fremont,Alameda,CA,37.53,-121.96,Medfly,Ceratitis capitata,Orange,,,,,13,Larva,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,,,,,,,
72,AM0P50055006,10/17/2024,,2025,Fremont,Alameda,CA,37.53,-121.96,Medfly,Ceratitis capitata,Orange,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
71,AM0P50055005,10/17/2024,,2025,Fremont,Alameda,CA,37.53,-121.96,Medfly,Ceratitis capitata,Lemon,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
70,AM0P50055004,10/17/2024,,2025,Fremont,Alameda,CA,37.53,-121.97,Medfly,Ceratitis capitata,Grapefruit,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
69,AM0P50055003,10/17/2024,,2025,Fremont,Alameda,CA,37.54,-121.97,Medfly,Ceratitis capitata,Lemon,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
68,AM0P50055002,10/17/2024,,2025,Fremont,Alameda,CA,37.52,-121.95,Medfly,Ceratitis capitata,Orange,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
67,AM0P50055001,10/16/2024,,2025,Fremont,Alameda,CA,37.53,-121.96,Medfly,Ceratitis capitata,Apple,1,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,,,,
66,AM0P50055546,10/10/2024,,2025,Fremont,Alameda,CA,37.53,-121.96,Medfly,Ceratitis capitata,Shade Tree,1,,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
65,AM0P50055537,10/10/2024,,2025,Fremont,Alameda,CA,37.52,-121.97,Medfly,Ceratitis capitata,Lemon,2,,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
64,AM0P50055553,10/10/2024,,2025,Fremont,Alameda,CA,37.52,-121.95,Medfly,Ceratitis capitata,Shade Tree,1,,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,3/18/2025,6/11/2025,7/22/2025,
63,AM0P50055552,10/10/2024,,2025,Fremont,Alameda,CA,37.52,-121.95,Medfly,Ceratitis capitata,Apple,,1,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
62,AM0P50055550,10/10/2024,,2025,Fremont,Alameda,CA,37.54,-121.95,Medfly,Ceratitis capitata,Persimmon,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
61,AM0P50055549,10/10/2024,,2025,Fremont,Alameda,CA,37.54,-121.96,Medfly,Ceratitis capitata,Citrus,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
60,AM0P50055545,10/10/2024,,2025,Fremont,Alameda,CA,37.53,-121.96,Medfly,Ceratitis capitata,Lemon,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
59,AM0P50055536,10/10/2024,,2025,Fremont,Alameda,CA,37.51,-121.96,Medfly,Ceratitis capitata,Fig,1,1,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
58,AM0P50055535,10/10/2024,,2025,Fremont,Alameda,CA,37.51,-121.97,Medfly,Ceratitis capitata,Orange,,1,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
57,AM0P50055551,10/10/2024,,2025,Fremont,Alameda,CA,37.51,-121.95,Medfly,Ceratitis capitata,Jujube,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
56,AM0P50055543,10/10/2024,,2025,Fremont,Alameda,CA,37.53,-121.96,Medfly,Ceratitis capitata,Orange,,1,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
55,AM0P50055548,10/10/2024,,2025,Fremont,Alameda,CA,37.53,-121.96,Medfly,Ceratitis capitata,Lemon,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
54,AM0P50055547,10/10/2024,,2025,Fremont,Alameda,CA,37.53,-121.97,Medfly,Ceratitis capitata,Fig,,2,2,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
53,AM0P50055544,10/10/2024,,2025,Fremont,Alameda,CA,37.53,-121.96,Medfly,Ceratitis capitata,Persimmon,6,2,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
52,AM0P50055534,10/9/2024,,2025,Fremont,Alameda,CA,37.55,-121.95,Medfly,Ceratitis capitata,Apple,,1,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,,,,
51,AM0P50055532,10/3/2024,,2025,Fremont,Alameda,CA,37.53,-121.96,Medfly,Ceratitis capitata,Persimmon,,1,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,2/10/2025,,,
50,AM0P50055531,10/3/2024,,2025,Fremont,Alameda,CA,37.51,-121.96,Medfly,Ceratitis capitata,Fig,,1,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
49,SJ0P06743175,9/6/2024,,2024,Fremont,Alameda,CA,37.53,-121.96,Medfly,Ceratitis capitata,Persimmon,,1,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
48,SJ0P06743174,9/5/2024,,2024,Fremont,Alameda,CA,37.53,-121.96,Medfly,Ceratitis capitata,Persimmon,1,,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Champ,,,,,,
47,SJ0P06743173,9/4/2024,,2024,Fremont,Alameda,CA,37.52,-121.96,Medfly,Ceratitis capitata,Fig,,1,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
46,010P06809553,8/29/2024,,2024,Fremont,Alameda,CA,37.52,-121.95,Medfly,Ceratitis capitata,Lemon,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,10/9/2024,3/25/2025,6/13/2025,
45,AM0P50056026,10/25/2023,,2024,Los Angeles,Los Angeles,CA,34,-118.3,Medfly,Ceratitis capitata,Pomegranate,,1,,,,Adult,Quarantine,,,24CA-ANG02.01,24CA-ANG02.01,McPhail,,,12/6/2023,3/24/2024,5/14/2024,
44,AM0P50056023,10/5/2023,,2024,Los Angeles,Los Angeles,CA,34.01,-118.33,Medfly,Ceratitis capitata,Persimmon,2,,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01,24CA-ANG02.01,Jackson,,,11/3/2023,2/12/2024,4/24/2024,
43,AM0P50056027,11/3/2023,,2024,Los Angeles,Los Angeles,CA,34,-118.31,Medfly,Ceratitis capitata,Orange,1,,,,,Adult,Quarantine,,,24CA-ANG02.01.01,24CA-ANG02.01,IPMT,,,2/7/2024,4/21/2024,6/3/2024,
42,AM0P50056033,11/30/2023,,2024,Los Angeles,Los Angeles,CA,34.01,-118.3,Medfly,Ceratitis capitata,Lemon,,1,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.02,24CA-ANG02.01,IMPT,,,,,,
41,AM0P50056032,11/30/2023,,2024,Los Angeles,Los Angeles,CA,34,-118.29,Medfly,Ceratitis capitata,Guava,,1,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.02,24CA-ANG02.01,IMPT,,,,,,
40,AM0P50056031,11/30/2023,,2024,Los Angeles,Los Angeles,CA,34.02,-118.32,Medfly,Ceratitis capitata,Calamondin,,1,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.02,24CA-ANG02.01,IMPT,,,,,,
39,AM0P50056030,11/30/2023,,2024,Los Angeles,Los Angeles,CA,34.02,-118.3,Medfly,Ceratitis capitata,Orange,,1,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.02,24CA-ANG02.01,IMPT,,,,,,1 male removed (sterile)
38,AM0P50056029,11/29/2023,,2024,Los Angeles,Los Angeles,CA,33.93,-118.31,Medfly,Ceratitis capitata,Mexican Guava,,1,,,,Adult,Quarantine,,,24CA-ANG02.01.02,24CA-ANG02.01,McPhail,,,,,,
37,AM0P50056028,11/11/2023,,2024,Los Angeles,Los Angeles,CA,34,-118.28,Medfly,Ceratitis capitata,Avocado,,1,,,,Adult,Quarantine,,,24CA-ANG02.01.02,24CA-ANG02.01,ML,,,2/20/2024,4/27/2024,6/8/2024,
36,AM0P50056035,12/6/2023,,2024,Los Angeles,Los Angeles,CA,33.94,-118.3,Medfly,Ceratitis capitata,Guava,,,1,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.03,24CA-ANG02.01,McPhail,,,,,,
35,AM0P50056034,12/6/2023,,2024,Los Angeles,Los Angeles,CA,33.93,-118.31,Medfly,Ceratitis capitata,Mexican Guava,,1,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.03,24CA-ANG02.01,McPhail,,,,,,
34,AM0P50051167,12/5/2023,,2024,Los Angeles,Los Angeles,CA,33.94,-118.31,Medfly,Ceratitis capitata,Guava,,,1,,,Adult,Quarantine,3 - Low,,24CA-ANG02.01.03,24CA-ANG02.01,IMPT,,,3/23/2024,5/15/2024,6/20/2024,
33,AM0P50056036,12/8/2023,,2024,Los Angeles,Los Angeles,CA,34,-118.29,Medfly,Ceratitis capitata,Lemon,,1,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.04,24CA-ANG02.01,IMPT,,,,,,
32,AM0P06255441,12/18/2023,,2024,Los Angeles,Los Angeles,CA,33.94,-118.3,Medfly,Ceratitis capitata,Guava,1,,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.05,24CA-ANG02.01,McPhail,,,,,,
31,AM0P50055521,12/21/2023,,2024,Inglewood,Los Angeles,CA,33.93,-118.34,Medfly,Ceratitis capitata,Mexican Guava,,,1,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.05,24CA-ANG02.01,McPhail,,,,,,
30,AM0P50056040,12/20/2023,,2024,Los Angeles,Los Angeles,CA,33.94,-118.29,Medfly,Ceratitis capitata,Guava,,1,1,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.05,24CA-ANG02.01,IMPT,,,,,,
29,AM0P50056038,12/20/2023,,2024,Los Angeles,Los Angeles,CA,34.01,-118.3,Medfly,Ceratitis capitata,Lemon,,1,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.05,24CA-ANG02.01,IMPT,,,,,,
28,AM0P06255448,1/12/2024,,2024,Los Angeles,Los Angeles,CA,33.95,-118.3,Medfly,Ceratitis capitata,Guava,1,,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.06,24CA-ANG02.01,IMPT,,,4/25/2024,6/6/2024,7/4/2024,
27,AM0P06255447,1/12/2024,,2024,Los Angeles,Los Angeles,CA,33.95,-118.29,Medfly,Ceratitis capitata,Avocado,,1,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.06,24CA-ANG02.01,IMPT,,,,,,
26,LH0P50020124,1/11/2024,,2024,Los Angeles,Los Angeles,CA,33.94,-118.3,Medfly,Ceratitis capitata,Grapefruit,,,,,5,Larva,Quarantine,1 - High,,24CA-ANG02.01.06,24CA-ANG02.01,,,,,,,
25,LH0P50020123,1/10/2024,,2024,Los Angeles,Los Angeles,CA,33.94,-118.3,Medfly,Ceratitis capitata,Guava,,,,,13,Larva,Quarantine,1 - High,,24CA-ANG02.01.06,24CA-ANG02.01,,,,,,,
24,AM0P06255446,1/4/2024,,2024,Los Angeles,Los Angeles,CA,34.01,-118.29,Medfly,Ceratitis capitata,Guava,,1,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.06,24CA-ANG02.01,IMPT,,,4/4/2024,5/22/2024,6/24/2024,
23,AM0P06255445,1/4/2024,,2024,Los Angeles,Los Angeles,CA,33.96,-118.32,Medfly,Ceratitis capitata,Avocado,,1,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.06,24CA-ANG02.01,IMPT,,,,,,
22,AM0P06255444,1/4/2024,,2024,Los Angeles,Los Angeles,CA,33.95,-118.29,Medfly,Ceratitis capitata,Guava,,,1,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.06,24CA-ANG02.01,IMPT,,,,,,
21,LH0P50020121,12/27/2023,,2024,Los Angeles,Los Angeles,CA,33.94,-118.29,Medfly,Ceratitis capitata,Guava,,,,,1,Larva,Quarantine,1 - High,,24CA-ANG02.01.06,24CA-ANG02.01,,,,,,,
20,AM0P50056039,12/27/2023,,2024,Los Angeles,Los Angeles,CA,33.94,-118.3,Medfly,Ceratitis capitata,Guava,1,,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.06,24CA-ANG02.01,IMPT,,,,,,
19,AM0P50056037,12/27/2023,,2024,Los Angeles,Los Angeles,CA,34.02,-118.31,Medfly,Ceratitis capitata,Guava,1,,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.06,24CA-ANG02.01,IMPT,,,,,,
18,AM0P06255443,1/2/2024,,2024,Los Angeles,Los Angeles,CA,33.95,-118.29,Medfly,Ceratitis capitata,Guava,,1,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.06,24CA-ANG02.01,IMPT,,,,,,
17,AM0P06255442,12/29/2023,,2024,Los Angeles,Los Angeles,CA,33.94,-118.2,Medfly,Ceratitis capitata,Guava,,2,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.06,24CA-ANG02.01,IMPT,,,,,,
16,AM0P50055541,2/16/2024,,2024,Los Angeles,Los Angeles,CA,33.94,-118.3,Medfly,Ceratitis capitata,Orange,,,,,1,Larva,Quarantine,1 - High,,24CA-ANG02.01.07,24CA-ANG02.01,,,,,,,
15,AM0P50055526,2/9/2024,,2024,Los Angeles,Los Angeles,CA,33.94,-118.3,Medfly,Ceratitis capitata,Guava,1,,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.07,24CA-ANG02.01,IMPT,,,6/4/2024,7/3/2024,7/26/2024,
14,AM0P50055525,2/9/2024,,2024,Los Angeles,Los Angeles,CA,33.95,-118.29,Medfly,Ceratitis capitata,Avocado,,1,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.07,24CA-ANG02.01,IMPT,,,,,,
13,AM0P50055524,2/2/2024,,2024,Los Angeles,Los Angeles,CA,33.94,-118.3,Medfly,Ceratitis capitata,Guava,1,,,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.07,24CA-ANG02.01,IMPT,,,,,,Trace dye but no testis radiation; Haplotype wild AABB
12,AM0P50055523,2/2/2024,,2024,Inglewood,Los Angeles,CA,33.96,-118.32,Medfly,Ceratitis capitata,Mexican Guava,,,1,,,Adult,Quarantine,1 - High,,24CA-ANG02.01.07,24CA-ANG02.01,McPhail,,,,,,
11,CR0P06226116,11/14/2023,,2024,Thousand Oaks,Ventura,CA,34.22,-118.86,Queensland FF,Bactrocera tryoni,Ornamental tree,1,,,,,Adult,Quarantine,1 - High,,24CA-VEN01.01,24CA-VEN01.01,Jackson,,,3/2/2024,6/10/2024,7/29/2024,
10,CR0P06226115,10/10/2023,,2024,Thousand Oaks,Ventura,CA,34.12,-118.84,Queensland FF,Bactrocera tryoni,Lemon,1,,,,,Adult,Quarantine,1 - High,,24CA-VEN01.01,24CA-VEN01.01,Jackson,,,12/25/2023,4/19/2024,6/26/2024,
9,CR0P06226113,8/24/2023,,2023,Thousand Oaks,Ventura,CA,34.19,-118.85,Queensland FF,Bactrocera tryoni,Lemon,1,,,,,Adult,Quarantine,1 - High,,24CA-VEN01.01,24CA-VEN01.01,Jackson,,,10/15/2023,1/6/2024,4/25/2024,
8,AH0P06298537,10/30/2024,,2025,Santa Ana,Orange,CA,33.75,-117.93,OFF,Bactrocera dorsalis,Fig,1,,,,,Adult,Quarantine,1 - High,,25CA-ORA01.01,25CA-ORA01.01,Jackson,,,1/26/2025,4/25/2025,6/22/2025,
7,AH0P06298536,10/29/2024,,2025,Santa Ana,Orange,CA,33.75,-117.92,OFF,Bactrocera dorsalis,Lemon,1,,,,,Adult,Quarantine,1 - High,,25CA-ORA01.01,25CA-ORA01.01,Jackson,,,,,,
6,AH0P06298535,10/28/2024,,2025,Santa Ana,Orange,CA,33.75,-117.92,OFF,Bactrocera dorsalis,Avocado,1,,,,,Adult,Quarantine,1 - High,,25CA-ORA01.01,25CA-ORA01.01,Jackson,,,,,,
5,AH0P06298534,10/25/2024,,2025,Garden Grove,Orange,CA,33.75,-117.92,OFF,Bactrocera dorsalis,Guava,1,,,,,Adult,Quarantine,1 - High,25CA-E02-F05,25CA-ORA01.01,25CA-ORA01.01,Jackson,,,,,,
4,AH0P06298533,10/25/2024,,2025,Garden Grove,Orange,CA,33.75,-117.95,OFF,Bactrocera dorsalis,Lime,1,,,,,Adult,Quarantine,1 - High,25CA-E02-F04,25CA-ORA01.01,25CA-ORA01.01,Jackson,,,,,,
3,AH0P06298532,10/24/2024,,2025,Santa Ana,Orange,CA,33.75,-117.92,OFF,Bactrocera dorsalis,Guava,2,,,,,Adult,Quarantine,1 - High,25CA-E02-F03,25CA-ORA01.01,25CA-ORA01.01,Jackson,,,,,,
2,AH0P06298531,10/23/2024,,2025,Garden Grove,Orange,CA,33.75,-117.95,OFF,Bactrocera dorsalis,Lemon,1,,,,,Adult,Quarantine,1 - High,25CA-E02-F01,25CA-ORA01.01,25CA-ORA01.01,Jackson,,,,,,
